professor_name,school_name,department_name,local_name,state_name,year_since_first_review,star_rating,take_again,diff_index,tag_professor,num_student,post_date,name_onlines,name_not_onlines,student_star,student_difficult,attence,for_credits,would_take_agains,grades,help_useful,help_not_useful,comments
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,12/22/2009,NAN,ASLALL,3.0,5.0,,,,,1.0,0.0,"Before you take any of his classe you should have a masters in English. He cares more about your grammar than your content. He doesn\'t make very clear points, and he tests on things that he doesn\'t teach, and arent in the books. Nice man but perhaps not the best teacher."
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,08/12/2008,NAN,ANTH3000,5.0,3.0,,,,,0.0,0.0,"(Language & Culture)This class was great. Be patient through the linguistics and the culture part is awesome! Be warned: you will only get an ""A"" if you earn it completely. Read everything asked of you and do the workbook assignments. Brian\'s hilarious and extremely fair. Very fun class. Highly recommended."
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,04/07/2007,NAN,ASL3510,5.0,4.0,,,,,0.0,0.0,Bryan is one of the best ASL and Deaf History teachers i have ever had! Pay attention and you can\'t go wrong.
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,09/09/2005,NAN,ASLALLLEVELS,4.5,1.0,,,,,0.0,0.0,"He was my teacher for years. He knows alot about deaf culture, history and linguistics. I loved having him and it was a lot of fun. It was very educational for me. If it werent for him, then I wouldn\'t be able to know a lot of things because I am currente"
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,09/02/2005,NAN,ASL1000,5.0,1.0,,,,,0.0,0.0,"He is very good. He likes to take the time to teach his students. He care\'s about how they do. If you don\'t understand something, he is willing to actually help you. Keeps class entertaining."
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,08/30/2005,NAN,CULTURE,2.0,5.0,,,,,0.0,0.0,I am very disappointed in this class. I have decided against taking any asl classes because of this instructor. I have also changed my major because of this class.
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,11/15/2004,NAN,ASL,5.0,4.0,,,,,0.0,0.0,"Very knowledgeable about the topic. ASL clear and easy to read. Expects a lot from his students and makes you earn that A, but you come away from his classes with improved skill in ASL and more knowledge about topics relating to the Deaf. Highly recomended."
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,04/22/2004,NAN,ASL3050,2.5,3.0,,,,,0.0,0.0,No Comments
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,01/04/2004,NAN,ASL,5.0,3.0,,,,,0.0,0.0,Very interesting. Willing to help and respects people\'s oppinions. Very knowledgable about the subject.
Bryan  Eldredge,Utah Valley University,ASL & Deaf Studies department, Orem, UT,14.0,4.2,,3.3,Tough Grader (2)  Participation matters (2)  LECTURE HEAVY (1)  Inspirational (1)  TEST HEAVY (1)  Hilarious (1),18.0,09/16/2003,NAN,ASL,4.5,3.0,,,,,0.0,0.0,"Very good ASL/Deaf History teacher. Well informed, clear signs and fair instructor."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,01/27/2018,NAN,CIS125,1.0,5.0,Mandatory,Yes,No,A,7.0,0.0,"Took online course. Day after Midterms I was the *only* one who turned in the next assignment. Rest of the year was 3 people turning in their homework. Took off points for incorrect COMMENTS, not just incorrect code. hyper-specific. bad teacher. wouldnt even help me install the software properly, gave no link to online instructions either."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,01/22/2018,NAN,CIS125,1.0,5.0,Mandatory,Yes,No,,6.0,0.0,"This ""professor"" should not teach. He does not actually care about whether or not his students fail. He does not give instruction but rather is a grader. And when he does give feedback it\'s not productive, he just tells you what you did wrong. There is no helpful criticism. He is just out for an ego boost."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,10/24/2017,CIS171,NAN,1.0,4.0,Mandatory,Yes,No,,7.0,0.0,"He does not do a very good job of actually instructing. If you can\'t meet with him during his ""How to schedule ""face-to-face"" meeting"" hours then you\'re screwed as far as learning more. Good luck actually learning how to do anything from him."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,10/01/2017,CIS171,NAN,1.0,5.0,,Yes,No,,7.0,0.0,"He will give you a zero for even the smallest of errors. Does not answer questions or help, just tells you to read the book. His grading system is completely outrageous, and the class is more about following his ever growing set of rules than learning to code. Not at all what I expected from an introductory coding class."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,09/26/2017,CIS171,NAN,1.0,5.0,Not Mandatory,Yes,No,WD,9.0,0.0,"Although this ""professor"" sticks to his syllabus when grading, his system is outrageous. I was deducted 22 points from the first assignment, (out of 20 points possible idk how that makes sense) 10 of which was for a single incorrect output when my other six were correct. Gives no credit for correct lines of code, only deducts for wrong ones."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,03/21/2017,NAN,CIS171,1.0,5.0,,Yes,No,,6.0,0.0,"He doesn\'t answer questions, and won\'t meet with students unless you submit your questions to him first. Over 60% of the class has dropped out. He has insulted students, and doesn\'t grade fairly. I told him I was having trouble on quizzes. He told me to read the book. He is an embarrassment for DMACC. Don\'t take his class."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,03/21/2017,NAN,CIS171,1.0,5.0,Mandatory,Yes,No,B,5.0,0.0,"His syllabus/announcements use 5 different fonts and is just a list of all of the things you aren\'t allowed to do. This class isn\'t about learning to code, it\'s about remembering his rules. Don\'t bother asking him for help. He won\'t answer questions. If you follow his rules on how to ask questions, he will respond, but he will not help you."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,03/10/2017,CIS171,NAN,1.0,3.0,,Yes,No,,6.0,0.0,Missed the first assignment because I was moving. Did every assignment thereafter and he had me dropped at midterms for not attending. Does not give clear instructions and he doesn\'t seem to care at all about the students. I get the impression he is one of those people that is miserable and wants everyone else to be miserable as well.
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,10/09/2016,NAN,CIS161,1.0,5.0,Not Mandatory,Yes,No,,1.0,6.0,"This ""professor"" has no concept of how to teach a class. I should have read the warning signs. He waits until the refund date for classes to actually assign homework, his list of specifications took a full minute just to scroll through. He double deducts points because he lists them in different ways. DO NOT TAKE. He enjoys taking points off."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,06/28/2016,CIS171,NAN,1.0,5.0,,Yes,No,,1.0,6.0,Horrible gives no help to students and expects unrealistic levels of perfection on homework
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,05/16/2016,CIS161,NAN,1.0,5.0,Mandatory,Yes,,WD,1.0,1.0,"I should have listened to the reviews on here! Avoid this instructor at all cost!! I started the class, did my first assignment, got 4 out of 5 correct, and received a 50% grade! Unrealistic expectations from this instructor! Dropped this class after the first quiz to get a refund."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,11/03/2015,NAN,CIS171,1.0,5.0,,Yes,,C,1.0,5.0,"This ""teacher"" will not inspire you to be a better programmer. He takes pride in deducting as many points as possible. Do you want to get 50% on an assignment because you forgot to comment the chapter/assignment number and didn\'t use 100% correct naming conventions even though your program runs flawlessly?Then this professor is for you."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,09/09/2014,CIS171,NAN,1.0,5.0,Mandatory,Yes,,A-,1.0,1.0,"Should\'ve listened to everyone on here. Not sure how this guy still has a job. Unreal requirements that would not apply in the real world. All based on what HE wants to see, not what is logical. Even if you\'re work is correct, it has to be done in his ridiculously specific manner in order, and you will STILL lose points. Avoid at all costs!"
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,04/20/2014,CIS171,NAN,1.0,5.0,Not Mandatory,Yes,,WD,8.0,0.0,"Both books outdated, one by 9 years. He did not explain his way on how to turn in assignments properly. Explanation for everything is repetition of syllabus and reread. 4 open days is required to meet. He insulted students and scares students from giving instruction on discussion board. The download is provided to him."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,03/11/2014,CIS171,NAN,1.0,5.0,Mandatory,Yes,,D,8.0,0.0,Horrible Instructor! Wish I had looked him up before taking his class. Change to another instructor immediately. Deducts points like it\'s going out of style. Fully functioning solutions with documentation deducted points for unclear technicalities.
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,02/07/2014,CIS171,NAN,1.0,4.0,,Yes,,,8.0,0.0,"Hands down WORST ""teacher"" ever. DROP NOW!! He is not helpful and takes joy in handing out 0\'s. Consider yourself warned..."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,01/28/2014,CIS171,NAN,1.5,3.0,Not Mandatory,Yes,,WD,7.0,0.0,Drop this class immediately. Absolutely will not teach anything that is not needed for the assignments. Flat out said he wouldn\'t answer my question about something in the textbook because we wouldn\'t need it for any assignments. You are better off buying the book and using stackoverflow for your questions.
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,01/14/2014,NAN,CIS125,1.0,5.0,Mandatory,,,WD,9.0,0.0,"Easily the worst teacher I\'ve ever had. His idea of teaching was ""Just read the book."" He would look for any excuse to give 0\'s on assignments. I got one on the 1st assignment of the semester, not because it was late, but because I sent it as attachment in email instead using Blackboard. It seemed to me like he was only there to collect a paycheck."
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,09/23/2013,CIS161,NAN,1.5,5.0,,Yes,,,1.0,0.0,"Warning: By far the worst online teacher no communication skills, no desire to help"
William  Hollinrake,Des Moines Area Community College,Computer Science department, Ankeny, IA,6.0,1.6,,4.3,Tough Grader (10)  Skip class? You won\'t pass. (1)  Get ready to read (1),29.0,08/04/2012,NAN,JAVAWW1,1.5,4.0,,,,,8.0,0.0,Showed his assignments and emails to IT personnel I work with and was adivsed that his class wouldn\'t be of use in the real world.
Lauren  Baumbach,Philadelphia University,Architecture department, Philadelphia, PA,3.0,3.5,,3.8,,13.0,05/06/2006,NAN,INTBTECH,4.0,4.0,,,,,0.0,0.0,"Knows alot, the class is long and boring but she gives good notes."
Lauren  Baumbach,Philadelphia University,Architecture department, Philadelphia, PA,3.0,3.5,,3.8,,13.0,03/29/2006,NAN,BTECH,5.0,4.0,,,,,0.0,0.0,"Originally didn\'t enjoy this woman, however, she is unfortunately stuck with teaching the worst subject of all time..I like her alot as a person, she IS very dry and not interested in what she\'s teaching, but who could blame her? give her a shot- she\'s ok :)"
Lauren  Baumbach,Philadelphia University,Architecture department, Philadelphia, PA,3.0,3.5,,3.8,,13.0,01/17/2006,NAN,BTECH1,4.0,4.0,,,,,0.0,0.0,Knows her**** but is really hard. Unfair grader and tests are horrible.
Lauren  Baumbach,Philadelphia University,Architecture department, Philadelphia, PA,3.0,3.5,,3.8,,13.0,09/08/2005,NAN,TECHDWG,3.5,3.0,,,,C,0.0,0.0,One word. DRY.
